,VISIT_AREA_NM,LOTNO_ADDR,X_COORD,Y_COORD,VISIT_AREA_TYPE_CD
333,전주한옥마을,전북 전주시 완산구 풍남동3가 64-1,127.1525571,35.81482431,7
334,진남로상가,전남 여수시 중앙동 645,127.7351829,34.7411763,4
335,곡교천,충남 아산시 염치읍 백암리,127.0281732,36.79694548,1
336,하임즈,전남 광양시 광양읍 구산리 811-10,127.5763533,34.97710276,11
337,순천드라마촬영장,전남 순천시 조례동 23,127.5382442,34.95845697,2
338,순천만 달밤야시장,전남 순천시 풍덕동 717-1,127.4998783,34.93649747,4
339,화순군립석봉미술관,전남 화순군 화순읍 동구리 43,126.9877422,35.07312563,3
340,전통손칼국수,대전 서구 탄방동 83-26,127.3925172,36.33965835,11
341,스타벅스 수원IC DT점,경기 용인시 기흥구 영덕동 522-2,127.0748777,37.267129,11
342,신탄진 굴다리,대전 대덕구 석봉동 194-36,127.4259661,36.44958169,13
343,두륜산케이블카,전남 해남군 삼산면 구림리 138-6,126.6253247,34.49674931,6
344,진포해양테마공원,전북 군산시 장미동 23,126.7174558,35.98930083,6
345,창평시장국밥 동천점,광주 서구 동천동 627,126.8689512,35.17144119,11
346,르가든블루,세종특별자치시 어진동 539,127.2588462,36.50112976,11
347,카페안낙,충남 아산시 기산동 13,126.9746299,36.76372377,11
348,해성한식,충북 단양군 영춘면 상리 404-3,128.4840546,37.0786324,11
349,고수동굴,충북 단양군 단양읍 고수리 185,128.3816961,36.98882453,2
350,충남집순대,충남 천안시 동남구 병천면 병천리 166-21,127.2989912,36.76217936,11
351,목포해상케이블카 북항승강장,전남 목포시 죽교동 516-101,126.3700434,34.79937981,6
352,현충사,충남 아산시 염치읍 백암리 298-1,127.0322782,36.80650704,2
353,빕스 둔산점,대전 서구 둔산동 1026,127.3790668,36.35454053,11
354,경기전,전북 전주시 완산구 풍남동3가 102,127.1497299,35.81538665,2
355,테라로사 세종점,세종특별자치시 어진동 524,127.2564296,36.49943179,11
356,순천만국가정원,전남 순천시 오천동 600,127.4989016,34.92921833,1
357,제천 옥순봉 출렁다리,충북 제천시 수산면 괴곡리 64-1,128.2330238,36.94373567,1
358,구이랑회,전남 여수시 남산동 4,127.7328864,34.73683099,11
359,강진만생태공원,전남 강진군 강진읍 남포리 548,126.7737305,34.61992371,1
360,진천농다리,충북 진천군 문백면 구산동리 601-32,127.4931996,36.82618525,2
361,테라스키친,대전 중구 은행동 145-1,127.4273755,36.32770995,11
362,흥부와놀부,충남 계룡시 금암동 281-5,127.2465023,36.27981535,11
363,동아식당,전남 구례군 구례읍 봉동리 238-3,127.4683283,35.20899685,11
364,롯데몰 진주점,경남 진주시 충무공동 35,128.1399266,35.18010771,4
365,산야들이,충남 아산시 송악면 역촌리 92-1,127.0155287,36.7246961,11
366,성심당 본점,대전 중구 은행동 145-1,127.4272984,36.32766877,11
367,레인보우힐스컨트리클럽,충북 음성군 생극면 생리 1,127.6492985,37.02640079,5
368,낭만포차32번,전남 여수시 종화동 279-1,127.7501287,34.7364529,11
369,춘산메밀꽃,충남 공주시 반포면 마암리 319-3,127.2159476,36.42675211,11
370,목포해상케이블카 북항승강장,전남 목포시 죽교동 516-101,126.3700434,34.79937981,6
371,대율저수지,전북 김제시 금구면 대화리,127.0335616,35.79102574,1
372,대천해수욕장,충남 보령시 신흑동 2267-3,126.5134816,36.31023173,1
373,직포해변,전남 여수시 남면 두모리,127.7411226,34.50857596,1
374,단양구경시장,충북 단양군 단양읍 도전리 615,128.3699822,36.98249105,4
375,꼬마뚱김밥,충북 단양군 단양읍 별곡리 543,128.3703734,36.98351729,11
376,제주해물뚝배기,충남 보령시 신흑동 1979,126.5169443,36.30555965,11
377,다원,충북 단양군 단양읍 상진리 1018-1,128.3613813,36.97555128,11
378,창랑적벽 전망대,전남 화순군 이서면 창랑리 산 9-9,127.1098454,35.1275615,1
379,장안식당,전남 함평군 함평읍 기각리 254-17,126.5245429,35.06090204,11
380,제주 유기농쌈밥촌,대전 유성구 원내동 228-1,127.3189239,36.30025246,11
381,광주패밀리랜드,광주 북구 생용동 산 127-2,126.8942424,35.22431406,6
382,길거리야 한옥마을점,전북 전주시 완산구 교동 267-2,127.1510727,35.81395376,11
383,블루문,충북 진천군 초평면 오갑리 470,127.5109058,36.86403221,11
384,신전떡볶이 전주송천점,전북 전주시 덕진구 송천동2가 245-1,127.1232967,35.86643502,11
385,전주한옥마을,전북 전주시 완산구 풍남동3가 64-1,127.1525571,35.81482431,7
386,전통순대국밥,대전 유성구 어은동 106-1,127.3540762,36.36086414,11
387,월출산 월출산탐방지원센터,전남 영암군 영암읍 개신리 466-1,126.7195108,34.77395832,1
388,전라감영,전북 전주시 완산구 중앙동4가 1-6,127.145863,35.81621335,2
389,전주왱이콩나물국밥전문점,전북 전주시 완산구 경원동2가 12-1,127.1491855,35.81834436,11
390,스타벅스 광주첨단점,광주 광산구 월계동 889-1,126.8434603,35.21473359,11
391,옥돌해수욕장,전북 군산시 옥도면 선유도리 산 65,126.410029,35.8075612,1
392,도원경,전남 순천시 대룡동 134-15,127.504292,34.90256739,11
393,중앙시장정원상가,대전 동구 원동 63-76,127.4308284,36.32879338,4
394,채석강,전북 부안군 변산면 격포리 301-1,126.4660641,35.62423568,1
395,성심당 대전역점,대전 동구 정동 1-280,127.4341209,36.33226361,11
396,3대원조할매추어탕,전북 남원시 쌍교동 279,127.3820332,35.40333754,11
397,성성호수공원,충남 천안시 서북구 성성동,127.1367142,36.84891467,1
398,이순신광장,전남 여수시 중앙동 383,127.7360499,34.7394476,1
399,코리아패러글라이딩,충북 단양군 가곡면 사평리 218-9,128.3999812,37.0014208,1
400,풍남문,전북 전주시 완산구 전동 83-4,127.1475798,35.81351829,8
401,아사감자탕,충북 제천시 중앙로2가 17-7,128.2120428,37.1442547,11
402,이순신광장,전남 여수시 중앙동 383,127.7360499,34.7394476,4
403,건봉국밥,전남 순천시 인제동 371-1,127.4939561,34.94553911,11
404,전주한옥마을,전북 전주시 완산구 풍남동3가 64-1,127.1525571,35.81482431,7
405,상하농원,전북 고창군 상하면 자룡리 산 1-2,126.4503714,35.44773941,13
406,이성당 본점,전북 군산시 중앙로1가 12-2,126.7112634,35.98720064,11
407,순천만정문식당,전남 순천시 대대동 435,127.5079183,34.88769924,11
408,나주곰탕하얀집,전남 나주시 중앙동 48-17,126.7170268,35.03225605,11
409,가치커피,전남 여수시 안산동 733-5,127.6556643,34.75322596,11
410,미녀봉식육식당,경남 거창군 가조면 수월리 457-6,128.0187041,35.71050745,11
411,그리고 삽교,충남 예산군 삽교읍 신가리 12-6,126.7510564,36.68146033,11
412,신세계프리미엄아울렛 여주,경기 여주시 상거동 460,127.6121957,37.24139161,4
413,운천호수공원,광주 서구 쌍촌동 869-9,126.8549552,35.14795566,7
414,카페달빛여수,전남 여수시 고소동 571,127.7380803,34.73986437,11
415,죽녹원,전남 담양군 담양읍 향교리 산 44,126.9859309,35.32783715,2
416,익산미륵사지,전북 익산시 금마면 기양리 32-2,127.0312769,36.01241625,2
417,춘원회관,전북 남원시 어현동 37-199,127.3859595,35.40209657,11
418,동국사,전북 군산시 금광동 135-1,126.7074319,35.98275549,2
419,격포어촌계회센터 A동,전북 부안군 변산면 격포리 788-12,126.4702994,35.62343241,11
420,성심당 DCC점,대전 유성구 도룡동 4-19,127.3923467,36.37515073,11
421,벽오동,전남 담양군 창평면 의항리 98-4,127.0092387,35.23144451,11
422,카페스테이인터뷰 나성,세종특별자치시 나성동 356-1,127.2608974,36.49038351,11
423,벽오동,전남 화순군 화순읍 계소리 689-2,126.9513591,35.050748,11
424,김천식당,충북 보은군 보은읍 삼산리 19-17,127.7214026,36.48237639,11
425,점선에스프레소바,충북 청주시 흥덕구 강서동 473,127.4294564,36.62568268,11
426,남원시립김병종미술관,전북 남원시 어현동 272,127.3895606,35.39870868,3
427,순천만습지,전남 순천시 대대동 162-2,127.509555,34.88561199,1
428,은파호수공원,전북 군산시 나운동 1223-5,126.6898948,35.95542207,7
429,담양관방제림,전남 담양군 담양읍 객사리 1,126.986002,35.32387128,1
430,밧개해수욕장,충남 태안군 안면읍 승언리 1913-3,126.3306604,36.53068888,1
431,전주한옥마을,전북 전주시 완산구 풍남동3가 64-1,127.1525571,35.81482431,7
432,교촌치킨 대흥점,대전 중구 대흥동 204-3,127.4245266,36.32770928,11
433,하우스먼트,전북 전주시 완산구 효자동3가 1648-1,127.1026738,35.82122935,11
434,신태루,충남 태안군 태안읍 동문리 287-4,126.2995189,36.7521849,11
435,한화리조트 대천파로스,충남 보령시 신흑동 2017,126.5200382,36.30504943,11
436,숨바꼭질,광주 동구 호남동 78-5,126.9144597,35.14726054,13
437,낭만돈까스,충북 제천시 모산동 37-19,128.2083912,37.17873193,11
438,코스트코 광명점,경기 광명시 일직동 163-3,126.8860014,37.42094318,4
439,둔산선사유적지,대전 서구 월평동 281,127.3784355,36.36059481,2
440,인주,충남 아산시 인주면 문방리 120-2,126.8748758,36.86755504,11
441,엑스포과학공원,대전 유성구 도룡동 3-1,127.3870834,36.37716309,6
442,유월드 쥬라기어드벤처,전남 여수시 소라면 죽림리 117-18,127.6402814,34.74853399,6
443,태조밥상,전북 전주시 완산구 교동 268,127.1509379,35.81403505,11
444,호감,서울 송파구 가락동 174-23,127.1352887,37.49601826,11
445,캐쥬얼식당 양림본점,광주 남구 양림동 322,126.9148024,35.1386041,11
446,팜카밀레허브농원,충남 태안군 남면 몽산리 967,126.2823041,36.68783896,6
447,그냥찻집,충북 옥천군 옥천읍 죽향리 63-9,127.5801618,36.31526785,11
448,의림지,충북 제천시 모산동 241,128.2105635,37.17317401,2
449,유성온천공원 족욕체험장,대전 유성구 봉명동 574,127.3446206,36.35516752,13
450,얼큰이식당,대전 대덕구 덕암동 44-4,127.4244098,36.44154889,11
451,막이오름 목포역점,전남 목포시 대안동 22,126.3840843,34.79156987,11
452,미즈커피,충북 청주시 청원구 우암동 20-2,127.4941095,36.6507601,11
453,마요네즈,충남 천안시 서북구 두정동 913,127.1354653,36.83312512,11
454,메르밀진미집 본점,전북 전주시 완산구 전동 237,127.1504255,35.81106693,11
455,대천해수욕장,충남 보령시 신흑동 2267-3,126.5134816,36.31023173,1
456,단양구경시장,충북 단양군 단양읍 도전리 615,128.3699822,36.98249105,4
457,가정역 (폐역),전남 곡성군 오곡면 송정리 55-4,127.3682003,35.23020706,13
458,카페사이삼일,전남 순천시 오천동 974-8,127.49513,34.93158185,11
459,반죽동당간지주,충남 공주시 반죽동 300-2,127.1224228,36.45170998,2
460,아산스파비스,충남 아산시 음봉면 신수리 288-6,126.9805964,36.85607438,6
461,통만두집,전남 여수시 중앙동 646,127.7352827,34.74109998,11
462,대전신세계 아트앤사이언스,대전 유성구 도룡동 3-1,127.3813771,36.37524213,4
463,경기전,전북 전주시 완산구 풍남동3가 102,127.1497299,35.81538665,2
464,단양패러마을,충북 단양군 가곡면 사평리 246-6,128.3970554,36.99635738,7
465,감로헌,전북 전주시 덕진구 금암동 728-215,127.1328447,35.83945569,11
466,장태산자연휴양림,대전 서구 장안동 259,127.3399285,36.2172022,1
467,아우리야채곱창,충남 천안시 동남구 신부동 459-6,127.1557995,36.81778679,11
468,삼거리식당 백운점,광주 남구 백운동 605-26,126.9069818,35.13782318,11
469,드림레저 패러글라이딩,충북 단양군 단양읍 도전리 506,128.3704022,36.98086438,5
470,로타리식당,전남 여수시 서교동 459,127.7275286,34.74146745,11
471,유월드루지테마파크,전남 여수시 소라면 죽림리 116,127.6414582,34.74791124,6
472,구드래조각공원,충남 부여군 부여읍 구교리 17-4,126.9070878,36.28741586,1
473,전주한옥레일바이크,전북 전주시 덕진구 우아동1가 944-1,127.1760789,35.82967375,13
474,명인집,전남 목포시 상동 973-8,126.4222586,34.79886188,11
475,바람처럼구름처럼,충남 공주시 사곡면 운암리 726-5,127.019199,36.55694352,11
476,더벤티 여수엑스포점,전남 여수시 덕충동 2035-1,127.7454051,34.75359577,11
477,안면도꽃게거리,충남 태안군 안면읍 창기리 1269-95,126.3167811,36.58574496,4
478,공산성,충남 공주시 금성동 65-3,127.1262966,36.46324084,2
479,장항송림산림욕장,충남 서천군 장항읍 송림리 산 65,126.666612,36.01565563,1
480,청포대해수욕장,충남 태안군 남면 원청리 512-78,126.3019349,36.6391315,1
481,김대중컨벤션센터,광주 서구 치평동 1159-2,126.8405502,35.14704521,3
482,트리브링,충북 청주시 서원구 남이면 수대리 220-11,127.4531469,36.56709953,11
483,천성교회,경기 남양주시 진접읍 금곡리 986,127.2023164,37.72213535,2
484,모시랑해물손칼국수,충남 서천군 서면 도둔리 61-32,126.5254773,36.15295209,11
485,빈타이 남원점,전북 남원시 금동 177-2,127.3778542,35.4047252,11
486,서부두수산시장,제주특별자치도 제주시 건입동 1319-3,126.5299314,33.51704566,4
487,싱싱게장마을,전남 여수시 문수동 785-3,127.6981886,34.74968685,7
488,조점례남문피순대,전북 전주시 완산구 전동3가 2-195,127.146923,35.81258178,11
489,백두산천지온천,경남 거창군 가조면 일부리 1301,128.0230434,35.69848065,6
490,천리포수목원 에코힐링센터,충남 태안군 소원면 의항리 745-8,126.1526032,36.80110996,1
491,장터 하당점,전남 목포시 옥암동 1031-6,126.4309506,34.80232633,11
492,나로우주센터 우주과학관,전남 고흥군 봉래면 예내리 480,127.5181747,34.45315023,3
493,강원랜드,강원 정선군 사북읍 사북리 424,128.8217284,37.21208397,6
494,개심사,충남 서산시 운산면 신창리 1,126.5903672,36.74666793,2
495,선소대교,전남 여수시 시전동,127.6610188,34.74880629,7
496,오동도,전남 여수시 수정동,127.7662877,34.74459735,1
497,규카츠정 세종점,세종특별자치시 어진동 610,127.2715458,36.50418889,11
498,엑스포과학공원 한빛탑,대전 유성구 도룡동 3-1,127.3880837,36.37662906,6
499,국립익산박물관 어린이박물관,전북 익산시 금마면 기양리 104-1,127.0286132,36.01148775,2
500,경기전,전북 전주시 완산구 풍남동3가 102,127.1497299,35.81538665,2
501,내장산,전북 순창군 복흥면 봉덕리 산 8-10,126.889014,35.47834128,1
502,메타프로방스,전남 담양군 담양읍 학동리 586-1,127.0029122,35.32204415,6
503,국립해양생물자원관 씨큐리움,충남 서천군 장항읍 송림리 911,126.6702882,36.01779629,3
504,돌산공원,전남 여수시 돌산읍 우두리 799-76,127.7399278,34.73054715,1
505,고향맛집,충북 충주시 신니면 송암리 584-1,127.6884007,37.00212924,11
